"HGNC_Symbol","logFC","raw_P.value","adj_P.value"
"CXCL6",0.549532782913832,0.111367753337287,0.600267571316705
"ETFDH",0.210273577993522,0.111442604143309,0.600267571316705
"CCM2L",-0.728477481560256,0.111447906983746,0.600267571316705
"USP1",0.165318648737518,0.111539347159667,0.600267571316705
"EXOSC4",-0.222170565634801,0.111583618830849,0.600267571316705
"MAL",-0.23907491572001,0.111606082004832,0.600267571316705
"GPX3",0.363419954061486,0.111652243532266,0.600267571316705
"ADORA3",-0.298024699382085,0.111672858077353,0.600267571316705
"GFER",-0.206328653261596,0.111761230071796,0.600267571316705
"DPP8",0.209257810630366,0.111779005823884,0.600267571316705
"GOLGA4",0.172406456163211,0.111860342953456,0.600267571316705
"ZNF226",0.18036014179554,0.111929711845901,0.600267571316705
"FOXN3",0.252758603655447,0.111973412859376,0.600267571316705
"EIF5AL1",-0.565515738877132,0.111985939431896,0.600267571316705
"UTF1",0.552234150406136,0.112013422693369,0.600267571316705
"STARD9",-0.238998087358722,0.112068108631371,0.600267571316705
"MYO5A",0.237490874057728,0.1121490023874,0.600267571316705
"SLC36A1",0.27951991127472,0.112230246290736,0.600267571316705
"PEX5L",-0.795792884877164,0.112233325703452,0.600267571316705
"RNF39",0.272477841703255,0.112421224564992,0.600267571316705
"SLC4A2",-0.174993311011679,0.112426812851042,0.600267571316705
"MEF2A",0.213667309287504,0.11246501606615,0.600267571316705
"RAD54L2",0.174379348659212,0.112488588561181,0.600267571316705
"POLR1C",-0.210453791600183,0.112546677336841,0.600267571316705
"UQCC1",-0.191136770879661,0.112615137064365,0.600267571316705
"CKB",-0.29714016437766,0.112618396778963,0.600267571316705
"ANO8",-0.194060523052028,0.112628938372426,0.600267571316705
"IL1RN",0.41290250536452,0.112678124592886,0.600267571316705
"CHURC1",0.173332529874443,0.112688808870822,0.600267571316705
"FOXP4",-0.183847657281239,0.11269087599225,0.600267571316705
"ADGRV1",0.648467959857937,0.112719690212319,0.600267571316705
"EP300-AS1",0.640886980725851,0.11274245142296,0.600267571316705
"APOBR",0.362553405938561,0.112745070532292,0.600267571316705
"LBR",0.342935630194594,0.1128029174975,0.600267571316705
"NDUFA11",-0.169189499466096,0.112817857400813,0.600267571316705
"TMED9",-0.189716231698719,0.112860255319431,0.600267571316705
"TNFRSF10B",0.229177794486199,0.112922136854257,0.600267571316705
"TMEM191B",-0.41756017573665,0.112950776296381,0.600267571316705
"HIGD1A",0.244332607406347,0.113010240003315,0.600267571316705
"NBPF20",0.243467005430536,0.113049057953911,0.600267571316705
"RAPSN",0.683080534118041,0.113085148173557,0.600267571316705
"RALGDS",-0.227956023834959,0.113126960028279,0.600267571316705
"MRI1",-0.193590272502176,0.113254792401234,0.600267571316705
"ELMOD2",0.202479432707325,0.113261146604528,0.600267571316705
"MSL1",0.410479639030433,0.11330316297018,0.600267571316705
"LILRB3",0.416321583915427,0.113331573126486,0.600267571316705
"IDH3A",-0.157447443501322,0.113340292053839,0.600267571316705
"STX11",0.502104008883761,0.113350088238512,0.600267571316705
"PNPLA8",0.188676063632706,0.113382701286042,0.600267571316705
"MORN3",0.287775418979976,0.113505009200879,0.600267571316705
"ZNF791",0.175059277951667,0.113509091336908,0.600267571316705
"DOK6",0.333578735801831,0.113542030828588,0.600267571316705
"SPHK1",-0.234887647645706,0.11372613308215,0.600267571316705
"CCR7",-0.28675241694969,0.113749261591418,0.600267571316705
"NIPA1",-0.184863161116033,0.113858444062968,0.600267571316705
"PCNA",-0.178173384495367,0.113864895441412,0.600267571316705
"NBPF9",0.211203187629518,0.113921249221825,0.600267571316705
"PTENP1",0.432820968608687,0.113923687316461,0.600267571316705
"ZNF438",0.347550249032991,0.113971645403248,0.600267571316705
"FEM1B",0.170083621185097,0.113984171446046,0.600267571316705
"NDUFA7",-0.175543505959707,0.113988086808724,0.600267571316705
"ZBTB40",-0.259581906243479,0.114002676964401,0.600267571316705
"TNFRSF10C",0.477037070314314,0.114025908384034,0.600267571316705
"LINC00339",-0.200214955977826,0.11403064032178,0.600267571316705
"GNB4",0.340275046460799,0.114032484745368,0.600267571316705
"RBM25",0.224249033612072,0.114045801699157,0.600267571316705
"XPO6",0.443905801486959,0.11412103330701,0.600267571316705
"FGD5-AS1",0.226793754260701,0.114164752184232,0.600267571316705
"SRPRB",-0.170630594254024,0.114181452243528,0.600267571316705
"CACNB3",-0.318178249193636,0.11428548512963,0.600267571316705
"TMEM19",-0.183943145038747,0.114358171043449,0.600267571316705
"IFNGR2",0.357437051590783,0.11447846291267,0.600267571316705
"LINC00938",0.207127592675858,0.114494420781218,0.600267571316705
"DUSP10",-0.212231020065289,0.114534456354564,0.600267571316705
"PRX",-0.230482073017076,0.114541384997235,0.600267571316705
"CLASP1",0.216835912738977,0.114563243099342,0.600267571316705
"IGSF6",0.423430624798579,0.114606908529955,0.600267571316705
"ZEB1-AS1",0.325097281738752,0.11471211815244,0.600267571316705
"EHD2",0.65249904176258,0.114718784819075,0.600267571316705
"CDKN2A",-0.439042535363826,0.1147546057692,0.600267571316705
"HS3ST1",0.411550556501683,0.114766967298016,0.600267571316705
"SLC35C1",-0.158153143686006,0.114783915517165,0.600267571316705
"TRUB2",-0.226696835355375,0.114786582156804,0.600267571316705
"TAF1D",0.166782444180786,0.114984648210234,0.600267571316705
"CASP1",0.338049214157954,0.11502412884771,0.600267571316705
"SAMD1",-0.21677275288731,0.115110409495509,0.600267571316705
"RPL31P11",-0.929721704229373,0.115146824727001,0.600267571316705
"RBFA",-0.218579659358303,0.115189653452978,0.600267571316705
"LIME1",-0.252407938344894,0.115200656134268,0.600267571316705
"EXTL3",0.375891480681369,0.115242650247702,0.600267571316705
"PIK3R4",0.164149048759329,0.115259769139021,0.600267571316705
"AATK",0.333017269797155,0.115301419638172,0.600267571316705
"APOLD1",0.351251548437482,0.11530869572146,0.600267571316705
"FAF2",0.190360664780147,0.115315153894646,0.600267571316705
"MAGED4",-0.455664554925809,0.11534433448887,0.600267571316705
"MAGED4B",-0.455664554925809,0.11534433448887,0.600267571316705
"TAP2",0.275347254166826,0.115358174233227,0.600267571316705
"FBXL15",-0.183153354910128,0.115372788288339,0.600267571316705
"PMS2P1",-0.230140487877653,0.115439644892967,0.600267571316705
"ZNF703",0.275106780888473,0.11547954831558,0.600267571316705
"MIR4737",-0.557608390770711,0.115518331612321,0.600267571316705
"AFTPH",0.230354830491496,0.115535314288587,0.600267571316705
"SFTPB",0.696901948176898,0.115569713029216,0.600267571316705
"ZFP36L1",0.410054968391565,0.115577035286959,0.600267571316705
"MTMR3",0.392940931953016,0.115629617506279,0.600267571316705
"ARR3",-0.563774017651429,0.115638405450591,0.600267571316705
"SUCLA2",-0.174465595066204,0.115647004075114,0.600267571316705
"DNTTIP1",0.267822363764123,0.115697292801072,0.600267571316705
"C9orf85",0.295536763225566,0.115803614507851,0.600267571316705
"PEX12",0.214961034165405,0.115810125889704,0.600267571316705
"ARHGAP5",0.176164294148961,0.115962486235371,0.600267571316705
"PSMD11",-0.165481744615605,0.115991895435056,0.600267571316705
"PTOV1-AS1",0.260295720966039,0.116061137400195,0.600267571316705
"ATG2A",0.306164926947447,0.116153837267322,0.600267571316705
"TMEM214",-0.171056913238914,0.11618414736251,0.600267571316705
"XPC",0.247618328067704,0.116210084013657,0.600267571316705
"RNF169",0.244917960124291,0.116237477702283,0.600267571316705
"SEPHS2",0.23308658728266,0.116363072296455,0.600267571316705
"CNTNAP2",0.297890371744231,0.11637975947142,0.600267571316705
"HPSE",0.398804498889788,0.116382627185337,0.600267571316705
"IL24",-0.23084084704067,0.116433783931143,0.600267571316705
"FCGR2A",0.4685456106975,0.11647913436738,0.600267571316705
"STEAP2",-0.740079164526385,0.116501336315737,0.600267571316705
"ABHD17A",-0.250275897689487,0.116550776482739,0.600267571316705
"CD55",0.433953185160094,0.116553319524748,0.600267571316705
"KRT10",-0.220494372144314,0.116576920129144,0.600267571316705
"DPH3",0.187673090648192,0.116609896081054,0.600267571316705
"PRF1",-0.315936951823108,0.116649693615546,0.600267571316705
"FAM53C",0.378524331980109,0.116670630333487,0.600267571316705
"PPM1A",0.268704853738622,0.116707815864087,0.600267571316705
"AGAP4",0.178659636971715,0.116824329062874,0.600267571316705
"MIR7-1",0.46014827631088,0.116876363971922,0.600267571316705
"NXPE3",0.165047295048042,0.116895950781416,0.600267571316705
"SNTB1",-0.192818645105737,0.116925578224199,0.600267571316705
"TSHZ1",-0.171037005084913,0.116934009015035,0.600267571316705
"CES3",-0.559519373237415,0.116934359244069,0.600267571316705
"MTRNR2L8",0.214396834992014,0.116937252874947,0.600267571316705
"FAM174A",0.367981264025572,0.116975949840488,0.600267571316705
"ACOT11",-0.373715846503023,0.11703346265388,0.600267571316705
"RBMS1",0.280618458247917,0.11703819398312,0.600267571316705
"NFXL1",0.261116133348993,0.117077006224454,0.600267571316705
"SCAMP5",-0.297215486295522,0.11710457169983,0.600267571316705
"KY",0.368177962917589,0.117135777418774,0.600267571316705
"ADAM8",0.359140515593031,0.117143880314531,0.600267571316705
"CKAP4",0.375172762453098,0.117145207899996,0.600267571316705
"PTS",0.360006929948808,0.117194217524008,0.600267571316705
"NRIP3",0.427281638487876,0.11723600009186,0.600267571316705
"ADAMTSL4-AS1",0.411743901195716,0.117237081836078,0.600267571316705
"CXorf38",0.230816737755601,0.117282324005347,0.600267571316705
"CD99",-0.235019993349103,0.117311937902054,0.600267571316705
"NUP214",0.263322646921297,0.117322204820751,0.600267571316705
"TDRKH",-0.207630263219277,0.117402208920059,0.600267571316705
"GBP1",0.418469575720457,0.117482578218956,0.600267571316705
"SOD1",-0.19227167313771,0.117493442242789,0.600267571316705
"RAB29",-0.188079470462367,0.117517752235228,0.600267571316705
"DAAM1",0.207171602109924,0.117525143447461,0.600267571316705
"SNORD45C",0.888593840012901,0.117616908555179,0.600360807606341
"APOL2",0.324813378211228,0.117657104944497,0.60037836681144
"ZNHIT2",-0.357697486071285,0.117694500197054,0.600381625927135
"RASAL1",-1.00338719661506,0.117785309322895,0.600657272082475
"GSK3B",0.283576256336648,0.117873057641456,0.600778377263044
"RCN1",-0.202851042475773,0.11788261902339,0.600778377263044
"CAPN2",-0.256291185564089,0.117935751825001,0.600861687557567
"UPB1",-0.338365134905633,0.118015134647873,0.601038609385836
"ATG5",0.173241613617191,0.118063900758008,0.601038609385836
"ZNF398",0.176320629535978,0.118080867975949,0.601038609385836
"CRTC1",-0.163233467484286,0.11814430626623,0.601174174003926
"FGL2",0.442937503027167,0.118251794975863,0.601211033999862
"CD70",-0.386587257966459,0.118261972097561,0.601211033999862
"IL17RD",0.633351715592163,0.118313936716817,0.601288065442589
"C1GALT1C1",0.239119262382351,0.118383994926531,0.60144289304318
"SLC2A3",0.410089663054897,0.118418044816142,0.60144289304318
"HIVEP3",-0.265471028269995,0.118561955531974,0.601819129549742
"ZNF689",-0.186609520064465,0.118580244803283,0.601819129549742
"LRWD1",0.237281020285334,0.118618601979899,0.601819129549742
"EPC2",0.176628950468901,0.118726162950724,0.602071762072999
"NDUFC2-KCTD14",-0.184302549973988,0.118869749309154,0.602612813536846
"WDR76",-0.233369231390719,0.119019304442122,0.603120334103121
"BBS5",0.175851601574919,0.119043709878074,0.603120334103121
"NUBP1",-0.166238542350657,0.119129159110445,0.603366103848065
"NPHP3",0.182037433957833,0.119321476827091,0.604152033485458
"ARID1A",0.273924695123364,0.119360401577416,0.604152033485458
"MSL3",0.226877971420747,0.119432283342999,0.604152033485458
"DHRS4-AS1",-0.197794899460493,0.119506941700074,0.604285182172611
"HAGHL",-0.279773982145996,0.119544871071381,0.604285182172611
"RIT1",0.295644161168048,0.119571027101204,0.604285182172611
"GTF2E1",0.191067832434903,0.119606587116692,0.604285182172611
"TMLHE",0.294113534476308,0.119699021732683,0.604405438493459
"TAS1R3",-0.530229310435445,0.119704395342619,0.604405438493459
"BEND3P3",0.290271882860636,0.119828552372736,0.604592021372577
"MAST3",0.339050036481642,0.11985239164959,0.604592021372577
"TBXAS1",0.32292145414659,0.119913974426394,0.604704064556766
"HHEX",0.258115897190437,0.120034402887842,0.604732762401905
"TSEN54",-0.252322427427256,0.120037743943477,0.604732762401905
"MSTO1",-0.243805598672567,0.120148102323128,0.604732762401905
"KIAA0319L",0.268627248505925,0.1201546459748,0.604732762401905
"TADA2A",-0.199501010321754,0.120272128679502,0.604732762401905
"ZNF621",0.169441543335535,0.120347204529426,0.604732762401905
"CLU",0.228352793765001,0.120452374744465,0.604732762401905
"RYBP",0.31160352306861,0.120517940822995,0.604732762401905
"SLC25A25-AS1",-0.22400900570232,0.120535169751734,0.604732762401905
"ATP6V1C2",-0.1605199338275,0.120579879509301,0.604732762401905
"PLIN1",-0.890677916585484,0.120674829300154,0.604732762401905
"CD320",-0.251148092841409,0.120732801503913,0.604732762401905
"DDX41",-0.176747134292492,0.120781855290652,0.604732762401905
"MTMR9",0.176056902960502,0.120803239067965,0.604732762401905
"MAML3",0.389627487866163,0.120818358241953,0.604732762401905
"CD3D",-0.301594852711272,0.12084192179304,0.604732762401905
"AGFG2",-0.216920348656445,0.120845957198647,0.604732762401905
"SOX30",0.820634457418079,0.120851168799016,0.604732762401905
"SOX13",-0.264101876495366,0.120854212190875,0.604732762401905
"AQP3",-0.23340806980503,0.120967854945116,0.604732762401905
"COMT",-0.184401767660198,0.120976087400143,0.604732762401905
"SLC35B1",-0.16660653153504,0.121010655728755,0.604732762401905
"TCN1",0.290575203515465,0.121045458669863,0.604732762401905
"UBE2V1",-0.165700080906232,0.121051800207788,0.604732762401905
"LTF",-0.278405792119935,0.121054401069856,0.604732762401905
"RRAS",-0.171138924844026,0.121065025900222,0.604732762401905
"ABCA3",-0.257908109021687,0.121129476410196,0.604869724146788
"ELP6",-0.223835593699479,0.121311492922929,0.605143618649856
"MEA1",-0.153823488993584,0.121344167482947,0.605143618649856
"ZNF528",0.243158953969819,0.121394049884015,0.605143618649856
"KRTCAP3",-0.415485194234847,0.121444035139813,0.605143618649856
"CXCL1",0.346058648278673,0.121487584734789,0.605143618649856
"MRPL32",0.235254794107768,0.121498838036571,0.605143618649856
"P2RY11",-0.249079145029327,0.121498914442294,0.605143618649856
"CPSF7",0.261805941103059,0.121557379116325,0.605143618649856
"ACAT2",-0.212825964128668,0.121586730693248,0.605143618649856
"LINC01569",-0.318636832046815,0.121591854806467,0.605143618649856
"HYLS1",-0.254327145252846,0.121656919301522,0.605240423126705
"SLC37A2",-0.193147604729536,0.121690692954103,0.605240423126705
"BACE2",-0.255225278196775,0.121753751559857,0.605240423126705
"PTPRN2",0.325270958316523,0.121779892972396,0.605240423126705
"SCP2",-0.180555598406231,0.121827820853931,0.605240423126705
"PROC",0.386520380916456,0.121833629927795,0.605240423126705
"C16orf46",0.612572370843387,0.121921858592586,0.605433468252556
"TIGD5",-0.32284066345171,0.121970477570612,0.605433468252556
"CRK",0.318796983620037,0.121983687034355,0.605433468252556
"TMEM131",0.194280286796834,0.122214406598309,0.606081223961621
"GALC",0.175346408921921,0.122234746199769,0.606081223961621
"THAP4",-0.175917121255079,0.122242927113839,0.606081223961621
"MED21",0.194781515211708,0.12232330369325,0.606081223961621
"NTN4",0.391431877599339,0.122333018319923,0.606081223961621
"ELP3",-0.161254352821757,0.122336830868217,0.606081223961621
"TYMS",-0.27547606807576,0.122403108255211,0.606225703529601
"APOBEC3B",0.331334025462207,0.122504875274762,0.606391549843437
"PLAG1",0.218731086657147,0.122553189423932,0.606391549843437
"ANKRD18A",0.579205192712252,0.122607303210072,0.606391549843437
"PBX1",0.368993324865211,0.122629446096513,0.606391549843437
"SLC14A2",-0.846065322045737,0.122717671018881,0.606391549843437
"ZNF132",0.260539327449202,0.122729931002508,0.606391549843437
"CSF2RA",0.305421268639762,0.122733590289115,0.606391549843437
"ABCD3",-0.174685039552584,0.12278554715137,0.606464810151338
"MBP",0.347870511835893,0.122845360859568,0.606576821124605
"TACC1",0.288867785903034,0.122902721922394,0.606676657564335
"SMDT1",-0.166403769446913,0.122966912818796,0.60681013715475
"WDR44",0.173785672672472,0.12302771875257,0.606926837240858
"TRIM14",-0.188829339920146,0.123202881229058,0.607266154717667
"BRD8",0.2237470908857,0.123236353264166,0.607266154717667
"LRRCC1",0.314186175577228,0.123301657285487,0.607266154717667
"COL6A2",-0.30521723362914,0.123360867290877,0.607266154717667
"GALNT3",0.280133831609136,0.123378581177473,0.607266154717667
"DACT3-AS1",0.626202419741228,0.123384176373086,0.607266154717667
"MED7",0.247819684976898,0.12339392478927,0.607266154717667
"ERGIC1",0.411021815052451,0.123431946775482,0.607270306816483
"ANKRD36C",0.297489656832649,0.123542717097233,0.60743013090285
"POLK",0.198583348882448,0.123556225827568,0.60743013090285
"SLC43A2",0.350462765320501,0.123630380481016,0.60743013090285
"SHROOM4",0.663618185856679,0.123643205912387,0.60743013090285
"TXNDC9",0.233680908538846,0.123698110840124,0.607481943013407
"SLC27A4",-0.179324123955469,0.123967893496076,0.608559374667756
"ZNF106",0.327933541603278,0.123992016584688,0.608559374667756
"TMEM167A",0.218852624671688,0.124082771677562,0.608765756701962
"ING1",0.18832887218722,0.124169138848847,0.608765756701962
"TXNDC15",-0.155800717389891,0.12417955628989,0.608765756701962
"MCAT",-0.255138405834627,0.124183145667377,0.608765756701962
"CD6",-0.282392649755772,0.124276677612645,0.609041479785463
"KLRC4-KLRK1",-0.292151295672438,0.124357579181114,0.609237142323005
"MAN2A2",0.287493172673836,0.124432990573372,0.609237142323005
"PRELID2",-0.50260349865827,0.124467908332097,0.609237142323005
"ZBTB37",0.309135079468783,0.124529463615987,0.609237142323005
"PSMD8",-0.169020625946771,0.124583599572549,0.609237142323005
"TUBGCP6",-0.211889011347556,0.124645685022102,0.609237142323005
"MYADM",0.416827871365435,0.124652291517294,0.609237142323005
"PCSK4",-0.460571485452786,0.124812491536114,0.609621903183622
"SMYD3",-0.257718842975712,0.124876172526462,0.609621903183622
"SMCR8",0.225516909279518,0.124880304154059,0.609621903183622
"VBP1",0.185305042788301,0.124969305867933,0.609718055126071
"SH3BP4",-0.354272281483195,0.124974657068819,0.609718055126071
"HSD17B11",0.347897410072228,0.125030307205574,0.609807416511151
"SASH1",0.28547937862745,0.125082351934007,0.609879145220914
"XPNPEP2",-0.366704196205329,0.125228278629985,0.610408446177911
"IL10RA",-0.275359207615234,0.125355504345258,0.610826973869057
"ANKRD28",0.162865572229142,0.125522905158314,0.610826973869057
"CUX1",0.235039417511083,0.125544747989236,0.610826973869057
"DHX37",-0.20419798143199,0.125548123258929,0.610826973869057
"MAB21L3",0.37503033088384,0.125575913937327,0.610826973869057
"ZNF789",-0.202788385502521,0.125619730559555,0.610858195581949
"JAKMIP2-AS1",-0.516948491852953,0.125667493929791,0.610908585074171
"UFSP1",0.599605803417701,0.125708095007183,0.610924136818605
"AKR1C3",-0.22765798622642,0.125787981793497,0.611121679715637
"MIR600",-0.612026068085875,0.12592573626938,0.611121679715637
"MOB1B",0.17763813590859,0.125963433433894,0.611121679715637
"PAQR5",0.622418600895585,0.125997125603611,0.611121679715637
"NHEJ1",-0.182663006399765,0.126054305685858,0.611121679715637
"ZNFX1",0.342511371185025,0.126063086166245,0.611121679715637
"PSPH",-0.26393004288064,0.12612913996557,0.611121679715637
"ICAM2",-0.191699244597269,0.126143659169956,0.611121679715637
"CHCHD10",-0.191011466459705,0.126212173448678,0.611121679715637
"NAT1",0.303471469960192,0.126250823068828,0.611121679715637
"VSIG10L",0.536735418569322,0.126284284856589,0.611121679715637
"PRG4",0.252784680745336,0.126297980502416,0.611121679715637
"CISH",-0.192420047453097,0.126300646660905,0.611121679715637
"NTHL1",-0.237894937140817,0.126317441696439,0.611121679715637
"SSBP2",0.229118241395406,0.126321515577567,0.611121679715637
"DYRK1A",0.255512331241694,0.126347368213524,0.611121679715637
"THUMPD3-AS1",0.20692316239735,0.126418010601632,0.611141458927663
"ENPP5",-0.310450178239289,0.126426288093337,0.611141458927663
"ITPRIP",0.341861926750524,0.12665767790034,0.611897814499896
"BRD3",0.167728887813331,0.126772642411253,0.611977696355745
"PRKAR2A",0.181559580573253,0.126833559488499,0.611977696355745
"CTDSPL",0.189623213017777,0.126853860255752,0.611977696355745
"CSNK1E",-0.214075327246249,0.126857196629409,0.611977696355745
"KCNK7",0.386765867413154,0.126861545234514,0.611977696355745
"CCL4L2",-0.294367812020163,0.126959710659927,0.612270420407216
"SPSB1",-0.267208291798391,0.127015033972604,0.612307723057614
"WIPF2",0.297662352549458,0.127098069731696,0.612307723057614
"ADGRB1",-0.541645834532309,0.127128915327968,0.612307723057614
"OLA1",-0.190328295628109,0.127146393215888,0.612307723057614
"STK17B",0.305098312333292,0.127154879185223,0.612307723057614
"NGFR",-0.519010906732352,0.12722420738516,0.612359633300494
"ZNF768",0.20266665283931,0.127262067536443,0.612359633300494
"KATNAL1",0.217696060843328,0.127282526986591,0.612359633300494
"CCT2",-0.195923722859937,0.127339340162702,0.612359633300494
"TJP3",-0.273691065470096,0.127356148875833,0.612359633300494
"ZZEF1",0.240746225410847,0.127390598380989,0.612359633300494
"LMNB1",0.386399273688251,0.127482319004507,0.612440058417532
"ATAD3B",-0.238617996044167,0.127616985002775,0.612726582314911
"CHD2",0.247032357711625,0.12765994847259,0.612752747091179
"SLC2A4",0.873493117277473,0.127765843922922,0.61294581054289
"A1BG-AS1",-0.268396293512209,0.127825817615313,0.61294581054289
"XKR8",0.312824749333237,0.127984896019354,0.61294581054289
"MIR761",0.42039494514715,0.128016479620235,0.61294581054289
"TMEM39A",-0.163344401364651,0.128048021332393,0.61294581054289
"WNT10B",-0.435820637347715,0.128052930096445,0.61294581054289
"VDAC2",-0.164666916361793,0.12812421367932,0.61294581054289
"PNOC",-0.261964716621927,0.128140864223414,0.61294581054289
"GP5",0.252467316165754,0.12825002508595,0.61294581054289
"TPRA1",-0.157822120374965,0.128303791879389,0.61294581054289
"N4BP1",0.326082935195458,0.128359500169364,0.61294581054289
"TMEM140",0.401188254631508,0.128532188747742,0.61294581054289
"CXCR2P1",0.22931931518558,0.128537319346574,0.61294581054289
"KRT18",-0.361789516511681,0.128547692361691,0.61294581054289
"INSIG2",0.183376537137001,0.128579274941646,0.61294581054289
"BEND7",0.408739737761434,0.128624329226703,0.61294581054289
"CACNA1A",0.379822468751893,0.128628300244338,0.61294581054289
"BBC3",0.261357523386569,0.128667570951704,0.61294581054289
"DCLK2",0.546757929126875,0.128682556152291,0.61294581054289
"FAAH2",-0.484190635993404,0.128703846090845,0.61294581054289
"CDIP1",-0.168576766433389,0.128728793975638,0.61294581054289
"ATL2",0.162936141719157,0.128775790176925,0.61294581054289
"CD209",-0.536757700262459,0.128803944754572,0.61294581054289
"COPZ2",0.378485677511369,0.129080382324011,0.61294581054289
"CCDC71L",0.325447767830529,0.129085058510866,0.61294581054289
"ZFP1",-0.227167734364401,0.129118860983644,0.61294581054289
"NAPB",0.203989942388817,0.129172761398023,0.61294581054289
"DLGAP1-AS1",0.233434507242988,0.129244308078925,0.61294581054289
"PNP",-0.171400843003786,0.129255928023122,0.61294581054289
"SPTLC3",-0.649277842512391,0.129357054326637,0.61294581054289
"C1orf21",-0.180677394827423,0.129411660823517,0.61294581054289
"MIR1244-4",-0.179178103508748,0.12946674762296,0.61294581054289
"MIR1244-3",-0.179178103508748,0.12946674762296,0.61294581054289
"MIR1244-2",-0.179178103508748,0.12946674762296,0.61294581054289
"MIR1244-1",-0.179178103508748,0.12946674762296,0.61294581054289
"LBX2",-0.451246359874723,0.129537546974268,0.61294581054289
"PSTPIP2",0.401184903268832,0.129538300868835,0.61294581054289
"GALNT14",0.546245160773735,0.129603402331251,0.61294581054289
"ZC4H2",-0.291079503637073,0.129620339205599,0.61294581054289
"DRD4",0.581610673361629,0.129662822671937,0.61294581054289
"FOSL2",0.410614792459395,0.129706427205941,0.61294581054289
"ZC3HAV1",0.249254323802442,0.129725928571308,0.61294581054289
"PUM2",0.262528671331983,0.129765452167702,0.61294581054289
"TMIGD2",-0.234932309333749,0.129771336689339,0.61294581054289
"AAAS",-0.151937244027322,0.129806775159607,0.61294581054289
"CHIT1",0.444878457550476,0.129859624725734,0.61294581054289
"DEPDC5",-0.191767041523733,0.129979676243185,0.61294581054289
"MAPRE3",0.32566395767447,0.130011648704598,0.61294581054289
"IL6R",0.396415767861365,0.130055177103782,0.61294581054289
"ZNF24",0.21078532493387,0.130077350163677,0.61294581054289
"EVI5L",-0.182165054339439,0.130091032224918,0.61294581054289
"FOXN2",0.213748700827729,0.130191790169897,0.61294581054289
"CNGA1",0.876504811435125,0.13026833902165,0.61294581054289
"ZNF229",-0.522095964408826,0.130317453733948,0.61294581054289
"SOCS2",-0.223496976708677,0.1303245585346,0.61294581054289
"PRKCH",-0.234373505398464,0.130378736809916,0.61294581054289
"COX10",-0.17047119204545,0.130421330400074,0.61294581054289
"GTF3C2",-0.181428349070337,0.130476192543423,0.61294581054289
"TTYH2",-0.196020247850924,0.130490889086924,0.61294581054289
"MTX1",0.22497613982761,0.130522226012027,0.61294581054289
"WNK1",0.28285534119049,0.130592407563245,0.61294581054289
"TMEM147",-0.181050467475478,0.130614491507726,0.61294581054289
"RANBP1",-0.176540090313815,0.130627335305909,0.61294581054289
"KCND3",1.05768697463569,0.130684863766629,0.61294581054289
"JMJD7-PLA2G4B",-0.175397987181692,0.13079089056859,0.61294581054289
"MRPL39",0.213592587970574,0.13088100109912,0.61294581054289
"DNAJB5",0.380385932387875,0.131198754621359,0.61294581054289
"FAM13B",0.169799905331028,0.131217677043238,0.61294581054289
"SP1",0.324170579484107,0.131219062635455,0.61294581054289
"PREX1",0.434102833715334,0.131328073202446,0.61294581054289
"MAPK14",0.377246567624673,0.131445729460448,0.61294581054289
"SDK2",0.278360223120256,0.131534368990989,0.61294581054289
"ERLIN1",0.273783309882756,0.131539675418563,0.61294581054289
"KPNB1",0.336420395190046,0.131593133758609,0.61294581054289
"PLA2G6",-0.183488748715563,0.13161069259933,0.61294581054289
"GZMA",-0.375272494889653,0.131611391070975,0.61294581054289
"IFT88",0.193707388976455,0.131663719753794,0.61294581054289
"ZC3H3",0.214445934034452,0.131731687322869,0.61294581054289
"CWC22",0.153905460507204,0.131837646938927,0.61294581054289
"POLB",0.256931932517066,0.131871785646884,0.61294581054289
"SHPRH",0.178025675655465,0.131907980675989,0.61294581054289
"NFYA",0.203630366885237,0.131928358935619,0.61294581054289
"NAIP",0.303386051383127,0.131965035873941,0.61294581054289
"ALKBH4",0.19584840221144,0.131972679647392,0.61294581054289
"VNN1",0.382217298432824,0.132013442969679,0.61294581054289
"ASPM",0.34450656817271,0.132057800770071,0.61294581054289
"PBLD",0.364153269343413,0.132218809531367,0.61294581054289
"NCF1B",0.345317266558779,0.132224391995857,0.61294581054289
"WWTR1",0.662639319781335,0.132241725424066,0.61294581054289
"TTF1",0.183212511893132,0.1323607864696,0.61294581054289
"MSMO1",-0.187185798754931,0.132499334571978,0.61294581054289
"ANGPT1",0.508122203528471,0.1325112066562,0.61294581054289
"MGAT5",0.196511932440431,0.132516708727469,0.61294581054289
"CCL2",-0.526108898324374,0.132530886971845,0.61294581054289
"LINC01402",0.807893239230993,0.132566345856785,0.61294581054289
"MIR6125",0.344980137758464,0.132569761914641,0.61294581054289
"MAPK8",0.166941019608679,0.132573517125373,0.61294581054289
"TXNRD2",-0.157111658588083,0.132665290553917,0.61294581054289
"AIFM3",-0.249505334172994,0.132758985535809,0.61294581054289
"LINC00598",0.736509376046207,0.132767962069661,0.61294581054289
"PGS1",0.247604775667412,0.132836512820222,0.61294581054289
"SLC46A3",0.155361862833937,0.132858746503192,0.61294581054289
"EPS8L2",-0.286114908367233,0.132875549098456,0.61294581054289
"NUDT18",0.184582421996487,0.13288319093601,0.61294581054289
